annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
Kazal_2	3	6	106	9121	2.97504800945968e-05	0.00264779272841912
Calx-beta	2	3	106	9121	0.000398349697850252	0.0177265615543362
AIF_C	1	1	106	9121	0.0116215327266747	0.0397814004874632
APCDDC	1	1	106	9121	0.0116215327266747	0.0397814004874632
ARA70	1	1	106	9121	0.0116215327266747	0.0397814004874632
ASD2	1	1	106	9121	0.0116215327266747	0.0397814004874632
Complex1_49kDa	1	1	106	9121	0.0116215327266747	0.0397814004874632
ELO	1	1	106	9121	0.0116215327266747	0.0397814004874632
IMD	1	1	106	9121	0.0116215327266747	0.0397814004874632
Kazal_1	1	1	106	9121	0.0116215327266747	0.0397814004874632
Na_Ca_ex_C	1	1	106	9121	0.0116215327266747	0.0397814004874632
Na_Pi_cotrans	1	1	106	9121	0.0116215327266747	0.0397814004874632
P66_CC	1	1	106	9121	0.0116215327266747	0.0397814004874632
Pan3_PK	1	1	106	9121	0.0116215327266747	0.0397814004874632
PBP	1	1	106	9121	0.0116215327266747	0.0397814004874632
PDEase_I_N	1	1	106	9121	0.0116215327266747	0.0397814004874632
PDZ	4	49	106	9121	0.00244351403551031	0.0397814004874632
Porin_3	1	1	106	9121	0.0116215327266747	0.0397814004874632
Promethin	1	1	106	9121	0.0116215327266747	0.0397814004874632
PRP38	1	1	106	9121	0.0116215327266747	0.0397814004874632
Raftlin	1	1	106	9121	0.0116215327266747	0.0397814004874632
RBB1NT	1	1	106	9121	0.0116215327266747	0.0397814004874632
SEFIR	1	1	106	9121	0.0116215327266747	0.0397814004874632
Tae4	1	1	106	9121	0.0116215327266747	0.0397814004874632
Tetraspanin	2	13	106	9121	0.00959959174375991	0.0397814004874632
Tyrosinase	1	1	106	9121	0.0116215327266747	0.0397814004874632
AAA_2	1	2	106	9121	0.0231092649120884	0.0623249871871476
BSD	1	2	106	9121	0.0231092649120884	0.0623249871871476
ClpB_D2-small	1	2	106	9121	0.0231092649120884	0.0623249871871476
DIL	1	2	106	9121	0.0231092649120884	0.0623249871871476
FAM181	1	2	106	9121	0.0231092649120884	0.0623249871871476
Intu_longin_1	1	2	106	9121	0.0231092649120884	0.0623249871871476
PQ-loop	1	2	106	9121	0.0231092649120884	0.0623249871871476
Kunitz_BPTI	1	3	106	9121	0.0344647225192075	0.0786502642104992
Nexin_C	1	3	106	9121	0.0344647225192075	0.0786502642104992
Phospho_p8	1	3	106	9121	0.0344647225192075	0.0786502642104992
PQQ_2	1	3	106	9121	0.0344647225192075	0.0786502642104992
PXA	1	3	106	9121	0.0344647225192075	0.0786502642104992
Thyroglobulin_1	1	3	106	9121	0.0344647225192075	0.0786502642104992
Amidohydro_1	1	4	106	9121	0.0456894142732068	0.0968180445313192
Robl_LC7	1	4	106	9121	0.0456894142732068	0.0968180445313192
Sel1	1	4	106	9121	0.0456894142732068	0.0968180445313192
Aldo_ket_red	1	5	106	9121	0.056784831854323	0.109866305109451
EMP24_GP25L	1	5	106	9121	0.056784831854323	0.109866305109451
Pyr_redox_2	1	5	106	9121	0.056784831854323	0.109866305109451
Tudor-knot	1	5	106	9121	0.056784831854323	0.109866305109451
Ion_trans_2	2	37	106	9121	0.0685003021485713	0.127010976900476
zf-TRAF	1	6	106	9121	0.0677524500885756	0.127010976900476
ARID	1	7	106	9121	0.0785937271363656	0.134516186829549
Na_Ca_ex	1	7	106	9121	0.0785937271363656	0.134516186829549
Patched	1	7	106	9121	0.0785937271363656	0.134516186829549
SNF	1	7	106	9121	0.0785937271363656	0.134516186829549
BTB	2	43	106	9121	0.0888582991610014	0.144519987571469
