annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
ABC_tran	4	16	422	9121	0.0052744940813683	0.148313381771757
ABC2_membrane_3	2	3	422	9121	0.00621061239395879	0.148313381771757
Adaptin_N	2	7	422	9121	0.0384231678592687	0.148313381771757
adh_short_C2	2	4	422	9121	0.0120413089206865	0.148313381771757
Alpha_L_fucos	1	1	422	9121	0.0462668567043092	0.148313381771757
Alpha-amylase_C	1	1	422	9121	0.0462668567043092	0.148313381771757
AP4E_app_platf	1	1	422	9121	0.0462668567043092	0.148313381771757
Arv1	1	1	422	9121	0.0462668567043092	0.148313381771757
BAG6	1	1	422	9121	0.0462668567043092	0.148313381771757
Beta_elim_lyase	1	1	422	9121	0.0462668567043092	0.148313381771757
BTB_2	5	34	422	9121	0.0190251086308155	0.148313381771757
CBM_48	1	1	422	9121	0.0462668567043092	0.148313381771757
CDK2AP	1	1	422	9121	0.0462668567043092	0.148313381771757
Coatomer_g_Cpla	1	1	422	9121	0.0462668567043092	0.148313381771757
COP-gamma_platf	1	1	422	9121	0.0462668567043092	0.148313381771757
COX5B	1	1	422	9121	0.0462668567043092	0.148313381771757
Cwf_Cwc_15	1	1	422	9121	0.0462668567043092	0.148313381771757
DOT1	1	1	422	9121	0.0462668567043092	0.148313381771757
DSPc	3	11	422	9121	0.0122885377968767	0.148313381771757
DUF1180	1	1	422	9121	0.0462668567043092	0.148313381771757
DUF3402	1	1	422	9121	0.0462668567043092	0.148313381771757
DUF4659	1	1	422	9121	0.0462668567043092	0.148313381771757
DUF4772	1	1	422	9121	0.0462668567043092	0.148313381771757
DUF5600	1	1	422	9121	0.0462668567043092	0.148313381771757
DUF908	1	1	422	9121	0.0462668567043092	0.148313381771757
DUF913	1	1	422	9121	0.0462668567043092	0.148313381771757
DUF974	1	1	422	9121	0.0462668567043092	0.148313381771757
EHD_N	1	1	422	9121	0.0462668567043092	0.148313381771757
ERG4_ERG24	1	1	422	9121	0.0462668567043092	0.148313381771757
ETF_alpha	1	1	422	9121	0.0462668567043092	0.148313381771757
F-box	3	6	422	9121	0.00177133456161523	0.148313381771757
FAM117	1	1	422	9121	0.0462668567043092	0.148313381771757
Fer4_20	1	1	422	9121	0.0462668567043092	0.148313381771757
fn3_4	2	3	422	9121	0.00621061239395879	0.148313381771757
FTHFS	1	1	422	9121	0.0462668567043092	0.148313381771757
Fucosidase_C	1	1	422	9121	0.0462668567043092	0.148313381771757
GATase_2	1	1	422	9121	0.0462668567043092	0.148313381771757
Glu_dehyd_C	1	1	422	9121	0.0462668567043092	0.148313381771757
Glu_syn_central	1	1	422	9121	0.0462668567043092	0.148313381771757
Glu_synthase	1	1	422	9121	0.0462668567043092	0.148313381771757
Glyco_transf_49	1	1	422	9121	0.0462668567043092	0.148313381771757
Glyco_transf_90	1	1	422	9121	0.0462668567043092	0.148313381771757
GXGXG	1	1	422	9121	0.0462668567043092	0.148313381771757
Hid1	1	1	422	9121	0.0462668567043092	0.148313381771757
HIF-1a_CTAD	1	1	422	9121	0.0462668567043092	0.148313381771757
HJURP_C	1	1	422	9121	0.0462668567043092	0.148313381771757
hnRNP_Q_AcD	1	1	422	9121	0.0462668567043092	0.148313381771757
HSF_DNA-bind	1	1	422	9121	0.0462668567043092	0.148313381771757
INSIG	1	1	422	9121	0.0462668567043092	0.148313381771757
IRK	1	1	422	9121	0.0462668567043092	0.148313381771757
IRK_C	1	1	422	9121	0.0462668567043092	0.148313381771757
Kelch_2	1	1	422	9121	0.0462668567043092	0.148313381771757
Kelch_3	2	3	422	9121	0.00621061239395879	0.148313381771757
Kelch_4	2	5	422	9121	0.0194574279207889	0.148313381771757
Kelch_5	2	3	422	9121	0.00621061239395879	0.148313381771757
KELK	1	1	422	9121	0.0462668567043092	0.148313381771757
LLC1	1	1	422	9121	0.0462668567043092	0.148313381771757
Med1	1	1	422	9121	0.0462668567043092	0.148313381771757
Med27	1	1	422	9121	0.0462668567043092	0.148313381771757
mRNA_cap_C	1	1	422	9121	0.0462668567043092	0.148313381771757
mRNA_cap_enzyme	1	1	422	9121	0.0462668567043092	0.148313381771757
MRP-S28	1	1	422	9121	0.0462668567043092	0.148313381771757
MTS	1	1	422	9121	0.0462668567043092	0.148313381771757
MutS_IV	1	1	422	9121	0.0462668567043092	0.148313381771757
N1221	1	1	422	9121	0.0462668567043092	0.148313381771757
NFRKB_winged	1	1	422	9121	0.0462668567043092	0.148313381771757
NosD	1	1	422	9121	0.0462668567043092	0.148313381771757
Nrf1_activ_bdg	1	1	422	9121	0.0462668567043092	0.148313381771757
Nrf1_DNA-bind	1	1	422	9121	0.0462668567043092	0.148313381771757
Nup153	1	1	422	9121	0.0462668567043092	0.148313381771757
OCD_Mu_crystall	1	1	422	9121	0.0462668567043092	0.148313381771757
PAD_porph	1	1	422	9121	0.0462668567043092	0.148313381771757
Peptidase_M49	1	1	422	9121	0.0462668567043092	0.148313381771757
PGK	1	1	422	9121	0.0462668567043092	0.148313381771757
Porin_3	1	1	422	9121	0.0462668567043092	0.148313381771757
Porphobil_deam	1	1	422	9121	0.0462668567043092	0.148313381771757
Porphobil_deamC	1	1	422	9121	0.0462668567043092	0.148313381771757
PP2C_C	1	1	422	9121	0.0462668567043092	0.148313381771757
PrmC_N	1	1	422	9121	0.0462668567043092	0.148313381771757
Pro_dh	1	1	422	9121	0.0462668567043092	0.148313381771757
RHD_dimer	1	1	422	9121	0.0462668567043092	0.148313381771757
RHD_DNA_bind	1	1	422	9121	0.0462668567043092	0.148313381771757
RPAP1_C	1	1	422	9121	0.0462668567043092	0.148313381771757
RPAP1_N	1	1	422	9121	0.0462668567043092	0.148313381771757
Runt	1	1	422	9121	0.0462668567043092	0.148313381771757
SGTA_dimer	1	1	422	9121	0.0462668567043092	0.148313381771757
Slu7	1	1	422	9121	0.0462668567043092	0.148313381771757
SRF-TF	1	1	422	9121	0.0462668567043092	0.148313381771757
SSDP	1	1	422	9121	0.0462668567043092	0.148313381771757
Sushi	2	4	422	9121	0.0120413089206865	0.148313381771757
Tet_JBP	1	1	422	9121	0.0462668567043092	0.148313381771757
TFIID_NTD2	1	1	422	9121	0.0462668567043092	0.148313381771757
TFIID-18kDa	1	1	422	9121	0.0462668567043092	0.148313381771757
TFIIF_beta	1	1	422	9121	0.0462668567043092	0.148313381771757
TFIIF_beta_N	1	1	422	9121	0.0462668567043092	0.148313381771757
THF_DHG_CYH	1	1	422	9121	0.0462668567043092	0.148313381771757
THF_DHG_CYH_C	1	1	422	9121	0.0462668567043092	0.148313381771757
TMC	1	1	422	9121	0.0462668567043092	0.148313381771757
TMEM132D_C	1	1	422	9121	0.0462668567043092	0.148313381771757
Tmemb_170	1	1	422	9121	0.0462668567043092	0.148313381771757
TPP_enzyme_C	1	1	422	9121	0.0462668567043092	0.148313381771757
TPP_enzyme_N	1	1	422	9121	0.0462668567043092	0.148313381771757
UBM	1	1	422	9121	0.0462668567043092	0.148313381771757
UcrQ	1	1	422	9121	0.0462668567043092	0.148313381771757
UPF0565	1	1	422	9121	0.0462668567043092	0.148313381771757
VASP_tetra	1	1	422	9121	0.0462668567043092	0.148313381771757
Vert_HS_TF	1	1	422	9121	0.0462668567043092	0.148313381771757
Histone	2	8	422	9121	0.0496887458409399	0.157807776142985
ABC2_membrane_7	1	2	422	9121	0.0903979297822453	0.206709932768734
Alpha-amylase	1	2	422	9121	0.0903979297822453	0.206709932768734
C1_1	3	23	422	9121	0.0878081553393583	0.206709932768734
CP2	1	2	422	9121	0.0903979297822453	0.206709932768734
DMPK_coil	1	2	422	9121	0.0903979297822453	0.206709932768734
DUF1154	1	2	422	9121	0.0903979297822453	0.206709932768734
DUF5601	1	2	422	9121	0.0903979297822453	0.206709932768734
ETF	1	2	422	9121	0.0903979297822453	0.206709932768734
Ferritin	1	2	422	9121	0.0903979297822453	0.206709932768734
