annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
2Fe-2S_thioredx	1	1	681	12932	0.0526600680482524	0.161191183903797
2OG-FeII_Oxy_2	3	6	681	12932	0.00257943539916042	0.161191183903797
Acyl-CoA_dh_1	3	8	681	12932	0.00667063263683309	0.161191183903797
Acyl-CoA_dh_M	3	9	681	12932	0.00961776221509073	0.161191183903797
Acyl-CoA_dh_N	2	6	681	12932	0.0360551891378618	0.161191183903797
Adaptin_binding	1	1	681	12932	0.0526600680482524	0.161191183903797
Aminotran_4	1	1	681	12932	0.0526600680482524	0.161191183903797
ANAPC2	1	1	681	12932	0.0526600680482524	0.161191183903797
ANAPC4	1	1	681	12932	0.0526600680482524	0.161191183903797
Anticodon_1	1	1	681	12932	0.0526600680482524	0.161191183903797
APH	2	2	681	12932	0.00276922482969697	0.161191183903797
Arm_vescicular	1	1	681	12932	0.0526600680482524	0.161191183903797
Auto_anti-p27	1	1	681	12932	0.0526600680482524	0.161191183903797
BBL5	1	1	681	12932	0.0526600680482524	0.161191183903797
BHD_1	1	1	681	12932	0.0526600680482524	0.161191183903797
BHD_2	1	1	681	12932	0.0526600680482524	0.161191183903797
BHD_3	1	1	681	12932	0.0526600680482524	0.161191183903797
BRICHOS	1	1	681	12932	0.0526600680482524	0.161191183903797
CAF1C_H4-bd	1	1	681	12932	0.0526600680482524	0.161191183903797
Calreticulin	2	2	681	12932	0.00276922482969697	0.161191183903797
Catalase	1	1	681	12932	0.0526600680482524	0.161191183903797
Catalase-rel	1	1	681	12932	0.0526600680482524	0.161191183903797
Cauli_VI	1	1	681	12932	0.0526600680482524	0.161191183903797
CCCAP	1	1	681	12932	0.0526600680482524	0.161191183903797
CCDC93_CC	1	1	681	12932	0.0526600680482524	0.161191183903797
CDH1_2_SANT_HL1	1	1	681	12932	0.0526600680482524	0.161191183903797
CDK5_activator	1	1	681	12932	0.0526600680482524	0.161191183903797
ChAPs	1	1	681	12932	0.0526600680482524	0.161191183903797
CHORD	1	1	681	12932	0.0526600680482524	0.161191183903797
Chromo	4	10	681	12932	0.00124023338608085	0.161191183903797
CIAPIN1	1	1	681	12932	0.0526600680482524	0.161191183903797
CID	2	5	681	12932	0.0248966045582946	0.161191183903797
CLPTM1	1	1	681	12932	0.0526600680482524	0.161191183903797
CMD	1	1	681	12932	0.0526600680482524	0.161191183903797
Coatomer_WDAD	1	1	681	12932	0.0526600680482524	0.161191183903797
Cobalamin_bind	1	1	681	12932	0.0526600680482524	0.161191183903797
Cofac_haem_bdg	1	1	681	12932	0.0526600680482524	0.161191183903797
COQ7	1	1	681	12932	0.0526600680482524	0.161191183903797
COX6C	2	2	681	12932	0.00276922482969697	0.161191183903797
DAG_kinase_N	1	1	681	12932	0.0526600680482524	0.161191183903797
DC_STAMP	1	1	681	12932	0.0526600680482524	0.161191183903797
DDOST_48kD	1	1	681	12932	0.0526600680482524	0.161191183903797
DNA_pol_A	1	1	681	12932	0.0526600680482524	0.161191183903797
DNApol_Exo	1	1	681	12932	0.0526600680482524	0.161191183903797
DUF2353	1	1	681	12932	0.0526600680482524	0.161191183903797
DUF2462	1	1	681	12932	0.0526600680482524	0.161191183903797
DUF3342	1	1	681	12932	0.0526600680482524	0.161191183903797
DUF3384	1	1	681	12932	0.0526600680482524	0.161191183903797
DUF3399	1	1	681	12932	0.0526600680482524	0.161191183903797
DUF3583	1	1	681	12932	0.0526600680482524	0.161191183903797
DUF4201	1	1	681	12932	0.0526600680482524	0.161191183903797
DUF4208	1	1	681	12932	0.0526600680482524	0.161191183903797
DUF4430	1	1	681	12932	0.0526600680482524	0.161191183903797
DUF4497	1	1	681	12932	0.0526600680482524	0.161191183903797
E3_UbLigase_EDD	1	1	681	12932	0.0526600680482524	0.161191183903797
EF-hand_5	4	21	681	12932	0.0222925284208891	0.161191183903797
EHN	1	1	681	12932	0.0526600680482524	0.161191183903797
eIF-3c_N	1	1	681	12932	0.0526600680482524	0.161191183903797
ETC_C1_NDUFA4	1	1	681	12932	0.0526600680482524	0.161191183903797
FACT-Spt16_Nlob	1	1	681	12932	0.0526600680482524	0.161191183903797
Ferrochelatase	1	1	681	12932	0.0526600680482524	0.161191183903797
FIST	1	1	681	12932	0.0526600680482524	0.161191183903797
FIST_C	1	1	681	12932	0.0526600680482524	0.161191183903797
FKBP_C	2	7	681	12932	0.0487421009756422	0.161191183903797
Folate_rec	2	4	681	12932	0.0154748525752728	0.161191183903797
GalKase_gal_bdg	1	1	681	12932	0.0526600680482524	0.161191183903797
GIY-YIG	1	1	681	12932	0.0526600680482524	0.161191183903797
Glyco_hydro_56	1	1	681	12932	0.0526600680482524	0.161191183903797
GMC_oxred_C	1	1	681	12932	0.0526600680482524	0.161191183903797
GMC_oxred_N	1	1	681	12932	0.0526600680482524	0.161191183903797
Hat1_N	1	1	681	12932	0.0526600680482524	0.161191183903797
Helicase_C	7	63	681	12932	0.0468785159233101	0.161191183903797
HSCB_C	1	1	681	12932	0.0526600680482524	0.161191183903797
ig	2	6	681	12932	0.0360551891378618	0.161191183903797
Ig_3	5	39	681	12932	0.0523490473094949	0.161191183903797
IMS	2	4	681	12932	0.0154748525752728	0.161191183903797
IMS_C	2	4	681	12932	0.0154748525752728	0.161191183903797
INSIG	1	1	681	12932	0.0526600680482524	0.161191183903797
INTS2	1	1	681	12932	0.0526600680482524	0.161191183903797
Isy1	2	2	681	12932	0.00276922482969697	0.161191183903797
JHY	1	1	681	12932	0.0526600680482524	0.161191183903797
KIND	1	1	681	12932	0.0526600680482524	0.161191183903797
La	3	5	681	12932	0.0013422246007401	0.161191183903797
Lectin_C	3	14	681	12932	0.0342553432097029	0.161191183903797
Mak10	1	1	681	12932	0.0526600680482524	0.161191183903797
Malate_synthase	1	1	681	12932	0.0526600680482524	0.161191183903797
MCM_N	2	6	681	12932	0.0360551891378618	0.161191183903797
MCM6_C	1	1	681	12932	0.0526600680482524	0.161191183903797
Med17	1	1	681	12932	0.0526600680482524	0.161191183903797
MR_MLE_C	1	1	681	12932	0.0526600680482524	0.161191183903797
MR_MLE_N	1	1	681	12932	0.0526600680482524	0.161191183903797
MRP-S22	1	1	681	12932	0.0526600680482524	0.161191183903797
MRP-S35	1	1	681	12932	0.0526600680482524	0.161191183903797
MSC	1	1	681	12932	0.0526600680482524	0.161191183903797
Muted	1	1	681	12932	0.0526600680482524	0.161191183903797
NDUFA12	1	1	681	12932	0.0526600680482524	0.161191183903797
NMD3	1	1	681	12932	0.0526600680482524	0.161191183903797
Noc2	1	1	681	12932	0.0526600680482524	0.161191183903797
Nop53	1	1	681	12932	0.0526600680482524	0.161191183903797
NUC173	1	1	681	12932	0.0526600680482524	0.161191183903797
Nup54	1	1	681	12932	0.0526600680482524	0.161191183903797
Nup54_C	1	1	681	12932	0.0526600680482524	0.161191183903797
ORC2	1	1	681	12932	0.0526600680482524	0.161191183903797
OTU	2	7	681	12932	0.0487421009756422	0.161191183903797
P66_CC	1	1	681	12932	0.0526600680482524	0.161191183903797
PAP2_C	1	1	681	12932	0.0526600680482524	0.161191183903797
PBP	1	1	681	12932	0.0526600680482524	0.161191183903797
PEP_mutase	1	1	681	12932	0.0526600680482524	0.161191183903797
Pep3_Vps18	1	1	681	12932	0.0526600680482524	0.161191183903797
Peptidase_S10	1	1	681	12932	0.0526600680482524	0.161191183903797
Pex14_N	1	1	681	12932	0.0526600680482524	0.161191183903797
PHF12_MRG_bd	1	1	681	12932	0.0526600680482524	0.161191183903797
PHTB1_C	1	1	681	12932	0.0526600680482524	0.161191183903797
PHTB1_N	1	1	681	12932	0.0526600680482524	0.161191183903797
PINIT	1	1	681	12932	0.0526600680482524	0.161191183903797
Pr_beta_C	1	1	681	12932	0.0526600680482524	0.161191183903797
PRCC	1	1	681	12932	0.0526600680482524	0.161191183903797
Pro_CA	1	1	681	12932	0.0526600680482524	0.161191183903797
Protocadherin	1	1	681	12932	0.0526600680482524	0.161191183903797
Rad4	1	1	681	12932	0.0526600680482524	0.161191183903797
RBM39linker	1	1	681	12932	0.0526600680482524	0.161191183903797
Rer1	1	1	681	12932	0.0526600680482524	0.161191183903797
Ribophorin_II	1	1	681	12932	0.0526600680482524	0.161191183903797
Ribosomal_L36e	1	1	681	12932	0.0526600680482524	0.161191183903797
Ribosomal_S7e	1	1	681	12932	0.0526600680482524	0.161191183903797
RNase_H	1	1	681	12932	0.0526600680482524	0.161191183903797
RPN6_C_helix	1	1	681	12932	0.0526600680482524	0.161191183903797
RPN6_N	1	1	681	12932	0.0526600680482524	0.161191183903797
RTP1_C1	1	1	681	12932	0.0526600680482524	0.161191183903797
RTP1_C2	1	1	681	12932	0.0526600680482524	0.161191183903797
Rtt106	1	1	681	12932	0.0526600680482524	0.161191183903797
SCAPER_N	1	1	681	12932	0.0526600680482524	0.161191183903797
Scs3p	1	1	681	12932	0.0526600680482524	0.161191183903797
SecE	1	1	681	12932	0.0526600680482524	0.161191183903797
Serinc	2	4	681	12932	0.0154748525752728	0.161191183903797
Shal-type	1	1	681	12932	0.0526600680482524	0.161191183903797
SIKE	1	1	681	12932	0.0526600680482524	0.161191183903797
Smg4_UPF3	1	1	681	12932	0.0526600680482524	0.161191183903797
SPG48	1	1	681	12932	0.0526600680482524	0.161191183903797
SPT16	1	1	681	12932	0.0526600680482524	0.161191183903797
Spt5_N	1	1	681	12932	0.0526600680482524	0.161191183903797
Spt5-NGN	1	1	681	12932	0.0526600680482524	0.161191183903797
Swi5	1	1	681	12932	0.0526600680482524	0.161191183903797
Synapsin	1	1	681	12932	0.0526600680482524	0.161191183903797
Synapsin_C	1	1	681	12932	0.0526600680482524	0.161191183903797
TFCD_C	1	1	681	12932	0.0526600680482524	0.161191183903797
Thr_synth_N	1	1	681	12932	0.0526600680482524	0.161191183903797
TMEM164	1	1	681	12932	0.0526600680482524	0.161191183903797
TRM	1	1	681	12932	0.0526600680482524	0.161191183903797
tRNA_synt_1c_R1	1	1	681	12932	0.0526600680482524	0.161191183903797
tRNA_synt_1c_R2	1	1	681	12932	0.0526600680482524	0.161191183903797
tRNA-synt_1	1	1	681	12932	0.0526600680482524	0.161191183903797
Tuberin	1	1	681	12932	0.0526600680482524	0.161191183903797
UEV	1	1	681	12932	0.0526600680482524	0.161191183903797
Uso1_p115_C	1	1	681	12932	0.0526600680482524	0.161191183903797
Uso1_p115_head	1	1	681	12932	0.0526600680482524	0.161191183903797
V_ATPase_I	1	1	681	12932	0.0526600680482524	0.161191183903797
VIT	1	1	681	12932	0.0526600680482524	0.161191183903797
Vps23_core	1	1	681	12932	0.0526600680482524	0.161191183903797
Xlink	1	1	681	12932	0.0526600680482524	0.161191183903797
YchF-GTPase_C	1	1	681	12932	0.0526600680482524	0.161191183903797
zf_UBZ	1	1	681	12932	0.0526600680482524	0.161191183903797
zf-HIT	2	5	681	12932	0.0248966045582946	0.161191183903797
zinc_ribbon_6	1	1	681	12932	0.0526600680482524	0.161191183903797
MFS_1	7	65	681	12932	0.0539891736809822	0.164257970835473
HECT	3	17	681	12932	0.0569709758037543	0.17125407097895
SNF2_N	3	17	681	12932	0.0569709758037543	0.17125407097895
WD40	13	153	681	12932	0.0602119286603399	0.179918977306492
MCM	2	8	681	12932	0.0627659237552453	0.183188917006588
MCM_lid	2	8	681	12932	0.0627659237552453	0.183188917006588
MCM_OB	2	8	681	12932	0.0627659237552453	0.183188917006588
Peptidase_M24	2	8	681	12932	0.0627659237552453	0.183188917006588
6PF2K	1	2	681	12932	0.102550911266809	0.21185414590921
AAA_lid_10	1	2	681	12932	0.102550911266809	0.21185414590921
Abhydrolase_6	1	2	681	12932	0.102550911266809	0.21185414590921
Acyltransf_C	1	2	681	12932	0.102550911266809	0.21185414590921
adh_short_C2	2	10	681	12932	0.094136858030088	0.21185414590921
AdoHcyase	1	2	681	12932	0.102550911266809	0.21185414590921
AdoHcyase_NAD	1	2	681	12932	0.102550911266809	0.21185414590921
Alg6_Alg8	1	2	681	12932	0.102550911266809	0.21185414590921
Alpha_L_fucos	1	2	681	12932	0.102550911266809	0.21185414590921
ANAPC3	1	2	681	12932	0.102550911266809	0.21185414590921
ANAPC4_WD40	3	19	681	12932	0.0751759052755725	0.21185414590921
ATP_bind_1	1	2	681	12932	0.102550911266809	0.21185414590921
BolA	1	2	681	12932	0.102550911266809	0.21185414590921
BRK	1	2	681	12932	0.102550911266809	0.21185414590921
CBX7_C	1	2	681	12932	0.102550911266809	0.21185414590921
Cdc6_C	1	2	681	12932	0.102550911266809	0.21185414590921
Clathrin	1	2	681	12932	0.102550911266809	0.21185414590921
CPSF_A	1	2	681	12932	0.102550911266809	0.21185414590921
