annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
7tm_1	18	271	365	9121	0.0241120211490409	0.134012233460732
Actin	2	8	365	9121	0.0381087069040813	0.134012233460732
AdoHcyase	1	1	365	9121	0.0400175419361907	0.134012233460732
AdoHcyase_NAD	1	1	365	9121	0.0400175419361907	0.134012233460732
ATP_Ca_trans_C	1	1	365	9121	0.0400175419361907	0.134012233460732
BAG6	1	1	365	9121	0.0400175419361907	0.134012233460732
CCDC66	1	1	365	9121	0.0400175419361907	0.134012233460732
CG-1	1	1	365	9121	0.0400175419361907	0.134012233460732
CID	2	5	365	9121	0.0147377891884852	0.134012233460732
CiPC	1	1	365	9121	0.0400175419361907	0.134012233460732
Coiled-coil_56	1	1	365	9121	0.0400175419361907	0.134012233460732
DnaJ_CXXCXGXG	1	1	365	9121	0.0400175419361907	0.134012233460732
Dor1	1	1	365	9121	0.0400175419361907	0.134012233460732
DUF1180	1	1	365	9121	0.0400175419361907	0.134012233460732
DUF1977	1	1	365	9121	0.0400175419361907	0.134012233460732
DUF2370	1	1	365	9121	0.0400175419361907	0.134012233460732
DUF4419	1	1	365	9121	0.0400175419361907	0.134012233460732
DUF4495	1	1	365	9121	0.0400175419361907	0.134012233460732
DUF758	1	1	365	9121	0.0400175419361907	0.134012233460732
ETS_PEA3_N	1	1	365	9121	0.0400175419361907	0.134012233460732
F-box	2	6	365	9121	0.0215259052249297	0.134012233460732
FAM35_C	1	1	365	9121	0.0400175419361907	0.134012233460732
GLTSCR1	1	1	365	9121	0.0400175419361907	0.134012233460732
Glyco_transf_22	1	1	365	9121	0.0400175419361907	0.134012233460732
HEPN	1	1	365	9121	0.0400175419361907	0.134012233460732
HHH_7	1	1	365	9121	0.0400175419361907	0.134012233460732
HHH_9	1	1	365	9121	0.0400175419361907	0.134012233460732
hnRNP_Q_AcD	1	1	365	9121	0.0400175419361907	0.134012233460732
HOOK	1	1	365	9121	0.0400175419361907	0.134012233460732
HR1	1	1	365	9121	0.0400175419361907	0.134012233460732
HTH_44	1	1	365	9121	0.0400175419361907	0.134012233460732
Hydrolase_3	1	1	365	9121	0.0400175419361907	0.134012233460732
IMD	1	1	365	9121	0.0400175419361907	0.134012233460732
Insulin	1	1	365	9121	0.0400175419361907	0.134012233460732
IPP-2	1	1	365	9121	0.0400175419361907	0.134012233460732
JAMP	1	1	365	9121	0.0400175419361907	0.134012233460732
L51_S25_CI-B8	1	1	365	9121	0.0400175419361907	0.134012233460732
Leu_zip	1	1	365	9121	0.0400175419361907	0.134012233460732
LIM	3	18	365	9121	0.0331829154193478	0.134012233460732
LisH_TPL	1	1	365	9121	0.0400175419361907	0.134012233460732
Miga	1	1	365	9121	0.0400175419361907	0.134012233460732
Mitoc_L55	1	1	365	9121	0.0400175419361907	0.134012233460732
Morc6_S5	1	1	365	9121	0.0400175419361907	0.134012233460732
MOSC	1	1	365	9121	0.0400175419361907	0.134012233460732
MOSC_N	1	1	365	9121	0.0400175419361907	0.134012233460732
muHD	1	1	365	9121	0.0400175419361907	0.134012233460732
Neogenin_C	1	1	365	9121	0.0400175419361907	0.134012233460732
