annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
6PF2K	1	1	110	2647	0.0415564790328674	0.0947101150051397
Aida_C2	1	1	110	2647	0.0415564790328674	0.0947101150051397
Aida_N	1	1	110	2647	0.0415564790328674	0.0947101150051397
BCAS3	1	1	110	2647	0.0415564790328674	0.0947101150051397
BIR	1	1	110	2647	0.0415564790328674	0.0947101150051397
BK_channel_a	1	1	110	2647	0.0415564790328674	0.0947101150051397
CTP_transf_like	1	1	110	2647	0.0415564790328674	0.0947101150051397
Death	1	1	110	2647	0.0415564790328674	0.0947101150051397
Epimerase	1	1	110	2647	0.0415564790328674	0.0947101150051397
Fes1	1	1	110	2647	0.0415564790328674	0.0947101150051397
Filamin	2	7	110	2647	0.0313443406640413	0.0947101150051397
FKBP_C	1	1	110	2647	0.0415564790328674	0.0947101150051397
FTCD	1	1	110	2647	0.0415564790328674	0.0947101150051397
FTCD_C	1	1	110	2647	0.0415564790328674	0.0947101150051397
FTCD_N	1	1	110	2647	0.0415564790328674	0.0947101150051397
GATase	1	1	110	2647	0.0415564790328674	0.0947101150051397
GDA1_CD39	1	1	110	2647	0.0415564790328674	0.0947101150051397
Glyco_transf_43	1	1	110	2647	0.0415564790328674	0.0947101150051397
His_biosynth	1	1	110	2647	0.0415564790328674	0.0947101150051397
His_Phos_1	1	1	110	2647	0.0415564790328674	0.0947101150051397
IMD	1	1	110	2647	0.0415564790328674	0.0947101150051397
Laminin_G_3	3	16	110	2647	0.0263395594121873	0.0947101150051397
Mab-21	1	1	110	2647	0.0415564790328674	0.0947101150051397
NHL	2	8	110	2647	0.0406733857523142	0.0947101150051397
Nore1-SARAH	1	1	110	2647	0.0415564790328674	0.0947101150051397
NUDE_C	1	1	110	2647	0.0415564790328674	0.0947101150051397
Peptidase_C78	1	1	110	2647	0.0415564790328674	0.0947101150051397
Phospholip_A2_3	1	1	110	2647	0.0415564790328674	0.0947101150051397
ROQ_II	1	1	110	2647	0.0415564790328674	0.0947101150051397
SAM_2	1	1	110	2647	0.0415564790328674	0.0947101150051397
SARAF	1	1	110	2647	0.0415564790328674	0.0947101150051397
SFXNs	1	1	110	2647	0.0415564790328674	0.0947101150051397
SOAR	1	1	110	2647	0.0415564790328674	0.0947101150051397
Sulfotransfer_2	1	1	110	2647	0.0415564790328674	0.0947101150051397
TB2_DP1_HVA22	1	1	110	2647	0.0415564790328674	0.0947101150051397
TNFR_c6	1	1	110	2647	0.0415564790328674	0.0947101150051397
Tropomyosin	1	1	110	2647	0.0415564790328674	0.0947101150051397
Urocanase	1	1	110	2647	0.0415564790328674	0.0947101150051397
Urocanase_C	1	1	110	2647	0.0415564790328674	0.0947101150051397
Urocanase_N	1	1	110	2647	0.0415564790328674	0.0947101150051397
zf-B_box	2	6	110	2647	0.0230069408559706	0.0947101150051397
zf-RING_5	1	1	110	2647	0.0415564790328674	0.0947101150051397
zf-RING_UBOX	2	7	110	2647	0.0313443406640413	0.0947101150051397
ABC2_membrane	1	2	110	2647	0.0814010698516067	0.150515185763348
EF-hand_1	1	2	110	2647	0.0814010698516067	0.150515185763348
FA_desaturase	1	2	110	2647	0.0814010698516067	0.150515185763348
HSP70	1	2	110	2647	0.0814010698516067	0.150515185763348
Peptidase_A22B	1	2	110	2647	0.0814010698516067	0.150515185763348
RA	1	2	110	2647	0.0814010698516067	0.150515185763348
Serinc	1	2	110	2647	0.0814010698516067	0.150515185763348
Sulfatase	1	2	110	2647	0.0814010698516067	0.150515185763348
Sulfotransfer_1	1	2	110	2647	0.0814010698516067	0.150515185763348
VHP	1	2	110	2647	0.0814010698516067	0.150515185763348
Ion_trans_2	3	27	110	2647	0.0992024144700834	0.180034011445707
Atg8	1	3	110	2647	0.119603671861559	0.192150161351357
DUF1736	1	3	110	2647	0.119603671861559	0.192150161351357
Gelsolin	1	3	110	2647	0.119603671861559	0.192150161351357
RINGv	1	3	110	2647	0.119603671861559	0.192150161351357
Thioredoxin	1	3	110	2647	0.119603671861559	0.192150161351357
TPR_11	1	3	110	2647	0.119603671861559	0.192150161351357
zf-CCCH	1	3	110	2647	0.119603671861559	0.192150161351357
AA_permease_C	1	4	110	2647	0.156231355709981	0.221893809559104
Bcl-2	1	4	110	2647	0.156231355709981	0.221893809559104
Gal-3-0_sulfotr	1	4	110	2647	0.156231355709981	0.221893809559104
KH_1	1	4	110	2647	0.156231355709981	0.221893809559104
PAS_9	1	4	110	2647	0.156231355709981	0.221893809559104
Peptidase_M13	1	4	110	2647	0.156231355709981	0.221893809559104
Peptidase_M13_N	1	4	110	2647	0.156231355709981	0.221893809559104
Trypsin	1	4	110	2647	0.156231355709981	0.221893809559104
ABC_tran	1	5	110	2647	0.19134847673605	0.250028676268439
bZIP_1	1	5	110	2647	0.19134847673605	0.250028676268439
Fibrinogen_C	1	5	110	2647	0.19134847673605	0.250028676268439
Hormone_recep	1	5	110	2647	0.19134847673605	0.250028676268439
TPR_12	1	5	110	2647	0.19134847673605	0.250028676268439
