annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
7tm_2	3	15	464	9121	0.0376932276284477	0.144492486173289
AAA_16	2	2	464	9121	0.00258262694341379	0.144492486173289
AcetylCoA_hyd_C	1	1	464	9121	0.0508716149545011	0.144492486173289
AcetylCoA_hydro	1	1	464	9121	0.0508716149545011	0.144492486173289
Acetyltransf_16	1	1	464	9121	0.0508716149545011	0.144492486173289
ATP-synt_D	1	1	464	9121	0.0508716149545011	0.144492486173289
BAT2_N	1	1	464	9121	0.0508716149545011	0.144492486173289
Beta_elim_lyase	1	1	464	9121	0.0508716149545011	0.144492486173289
Biotin_lipoyl_2	1	1	464	9121	0.0508716149545011	0.144492486173289
Caprin-1_dimer	1	1	464	9121	0.0508716149545011	0.144492486173289
CG-1	1	1	464	9121	0.0508716149545011	0.144492486173289
CID	2	5	464	9121	0.0233072698673087	0.144492486173289
Coatomer_g_Cpla	1	1	464	9121	0.0508716149545011	0.144492486173289
COesterase	2	5	464	9121	0.0233072698673087	0.144492486173289
COP-gamma_platf	1	1	464	9121	0.0508716149545011	0.144492486173289
CTNNBL	1	1	464	9121	0.0508716149545011	0.144492486173289
Dimer_Tnp_hAT	2	4	464	9121	0.0144688496097293	0.144492486173289
Dopey_N	1	1	464	9121	0.0508716149545011	0.144492486173289
DOR	1	1	464	9121	0.0508716149545011	0.144492486173289
DUF1180	1	1	464	9121	0.0508716149545011	0.144492486173289
DUF1280	1	1	464	9121	0.0508716149545011	0.144492486173289
DUF3689	1	1	464	9121	0.0508716149545011	0.144492486173289
DUF4419	1	1	464	9121	0.0508716149545011	0.144492486173289
DUF4495	1	1	464	9121	0.0508716149545011	0.144492486173289
DUF4566	1	1	464	9121	0.0508716149545011	0.144492486173289
DUF4682	1	1	464	9121	0.0508716149545011	0.144492486173289
DUF4800	1	1	464	9121	0.0508716149545011	0.144492486173289
DUF758	1	1	464	9121	0.0508716149545011	0.144492486173289
DUF92	1	1	464	9121	0.0508716149545011	0.144492486173289
DZF	1	1	464	9121	0.0508716149545011	0.144492486173289
EMP70	1	1	464	9121	0.0508716149545011	0.144492486173289
Exo84_C	1	1	464	9121	0.0508716149545011	0.144492486173289
FAM35_C	1	1	464	9121	0.0508716149545011	0.144492486173289
FAO_M	1	1	464	9121	0.0508716149545011	0.144492486173289
Fe-S_biosyn	1	1	464	9121	0.0508716149545011	0.144492486173289
FERM_C	3	11	464	9121	0.0158917561522873	0.144492486173289
FERM_N	3	16	464	9121	0.0446889005588705	0.144492486173289
Ferrochelatase	1	1	464	9121	0.0508716149545011	0.144492486173289
Fip1	1	1	464	9121	0.0508716149545011	0.144492486173289
FSA_C	1	1	464	9121	0.0508716149545011	0.144492486173289
GCV_T	1	1	464	9121	0.0508716149545011	0.144492486173289
GCV_T_C	1	1	464	9121	0.0508716149545011	0.144492486173289
GoLoco	2	2	464	9121	0.00258262694341379	0.144492486173289
Gryzun-like	1	1	464	9121	0.0508716149545011	0.144492486173289
HHH_2	1	1	464	9121	0.0508716149545011	0.144492486173289
HSF_DNA-bind	1	1	464	9121	0.0508716149545011	0.144492486173289
Importin_rep	1	1	464	9121	0.0508716149545011	0.144492486173289
Importin_rep_3	1	1	464	9121	0.0508716149545011	0.144492486173289
Intu_longin_1	2	2	464	9121	0.00258262694341379	0.144492486173289
Intu_longin_2	1	1	464	9121	0.0508716149545011	0.144492486173289
Intu_longin_3	1	1	464	9121	0.0508716149545011	0.144492486173289
IRF-2BP1_2	1	1	464	9121	0.0508716149545011	0.144492486173289
Lipin_mid	1	1	464	9121	0.0508716149545011	0.144492486173289
Lipin_N	1	1	464	9121	0.0508716149545011	0.144492486173289
LNS2	1	1	464	9121	0.0508716149545011	0.144492486173289
Macoilin	1	1	464	9121	0.0508716149545011	0.144492486173289
Mak16	1	1	464	9121	0.0508716149545011	0.144492486173289
malic	1	1	464	9121	0.0508716149545011	0.144492486173289
Malic_M	1	1	464	9121	0.0508716149545011	0.144492486173289
Med1	1	1	464	9121	0.0508716149545011	0.144492486173289
Med23	1	1	464	9121	0.0508716149545011	0.144492486173289
Melibiase_2	1	1	464	9121	0.0508716149545011	0.144492486173289
Melibiase_C	1	1	464	9121	0.0508716149545011	0.144492486173289
Membralin	1	1	464	9121	0.0508716149545011	0.144492486173289
MGAT2	1	1	464	9121	0.0508716149545011	0.144492486173289
MH1	2	5	464	9121	0.0233072698673087	0.144492486173289
MIG-14_Wnt-bd	1	1	464	9121	0.0508716149545011	0.144492486173289
Miga	1	1	464	9121	0.0508716149545011	0.144492486173289
mRNA_cap_C	1	1	464	9121	0.0508716149545011	0.144492486173289
mRNA_cap_enzyme	1	1	464	9121	0.0508716149545011	0.144492486173289
NAGLU	1	1	464	9121	0.0508716149545011	0.144492486173289
NAGLU_C	1	1	464	9121	0.0508716149545011	0.144492486173289
NAGLU_N	1	1	464	9121	0.0508716149545011	0.144492486173289
Nckap1	1	1	464	9121	0.0508716149545011	0.144492486173289
NDUFA12	1	1	464	9121	0.0508716149545011	0.144492486173289
NOPS	1	1	464	9121	0.0508716149545011	0.144492486173289
Nrf1_activ_bdg	1	1	464	9121	0.0508716149545011	0.144492486173289
Nrf1_DNA-bind	1	1	464	9121	0.0508716149545011	0.144492486173289
Nucleoporin_C	1	1	464	9121	0.0508716149545011	0.144492486173289
Nucleoporin_N	1	1	464	9121	0.0508716149545011	0.144492486173289
Nup192	1	1	464	9121	0.0508716149545011	0.144492486173289
ORC5_C	1	1	464	9121	0.0508716149545011	0.144492486173289
Pacs-1	1	1	464	9121	0.0508716149545011	0.144492486173289
